user_id,event_id,interaction_type,weight,created_at,updated_at,original_user_id,original_event_id
6fb6ee5fd737b9f9816c2249,8dcceb263351ab1885e8ecc3,search,0.55,2024-03-22T14:16:03Z,2024-03-22T14:16:03Z,eaeb6d250f3a8e13dae0bdaa,addaf15cf468a66cc9e93fc4
9cbe2d17b3093c02c2926c8d,09cde9436216c5eda3aaebf6,view,0.3,2023-05-24T20:27:21Z,2023-05-24T20:27:21Z,aaa5ab9f0c97c9116b68e04e,4e97f0fa1efd99b63daa3df0
ce93072707d5ff50b074e3d1,e8ea90d0b7b711a13113da7c,attended,1.0,2023-07-10T12:16:05Z,2023-07-10T12:16:05Z,e9fad8b2eccab96c9ac2cf74,cfcabec671aa14a4eabe3104
65e33cbd1a3fc94f1fbb9a5a,f4479d2fd3ce2d0bf320a4c2,search,0.55,2023-11-19T17:44:54Z,2023-11-19T17:44:54Z,6deae48102cae2176936cb2e,2bcaf4dd220c83b3ca10a8f2
6876b61573583f2dc7dc0f0a,e8311c7db6d210c91e14dd05,view,0.3,2023-11-19T02:40:11Z,2023-11-19T02:40:11Z,0d370b02c0b0ecaeb3b3abbb,e1f0430bedcadf375168d9dd
e2b302a9bfb6666b588f0d84,cc17849554b8b09abf00878f,view,0.3,2023-12-19T19:26:10Z,2023-12-19T19:26:10Z,f94eefba9c4bfeb2abcdecd6,a28a7c4ac2ab3fdc5703cb8b
8277d10bbce0dd4598db025b,9ac4ca58b388518865fb7d92,search,0.55,2023-10-17T08:34:21Z,2023-10-17T08:34:21Z,1dcbe58e40d1ccc4da3fe2f2,c43193edfed3b0ecb33cc4ce
3d9938ebc9a20493f13befe7,60dd5fa2073753262e79264a,view,0.3,2024-05-15T19:29:36Z,2024-05-15T19:29:36Z,1bc8bd4ab487ef8fb36682da,779cdcc29ca1eaaf7c55960d
7c1d9cbc7d692b847e07ee6a,c53ba35f282bcc6cf531c8ba,search,0.55,2023-05-18T00:47:30Z,2023-05-18T00:47:30Z,bf7dba0449c5fca973823c93,ef40f15f7e5fd81c985ae2fe
d2ca6c932764d6cf3bcbb82a,b1596fc44c30b90cbc6a96c0,view,0.3,2023-12-29T19:49:15Z,2023-12-29T19:49:15Z,818ceedcd058cb28e8a743ee,0548ebb6acfcfd9d1c4f98e8
d11a46d9ef6e0547174cef39,df942b5252ef22fe8e6e1e7f,book,0.75,2023-07-18T02:36:22Z,2023-07-18T02:36:22Z,46980c9550baf434bc8df7bb,85cb866617eddfa2518b7dba
fdf424f1a68f336f437f77f2,36c95f9d170a8edbe15f426d,search,0.55,2023-12-13T20:01:28Z,2023-12-13T20:01:28Z,eb3bf12feadfcd4a3428a95e,56dbcaedafeb9b4caae0bdd6
1eefeed9e57f2c21d62dfaa9,73ce8bf50255d455c34be535,view,0.3,2023-02-01T17:59:33Z,2023-02-01T17:59:33Z,0cbaa0197caee2ffe203e4cb,30f8cda2db1a749d5aeb689a
3fd8831f2769501bcb69100e,96bf4f6a4de094b4fffbbb80,book,0.75,2024-03-02T03:41:40Z,2024-03-02T03:41:40Z,b426dc8995d1f62b195aefc0,5eadfcfdbf1d83598d68edf1
5a84e612991ec4610b4717e9,6ea93c49e99e432abcc853b6,book,0.75,2024-03-15T10:54:21Z,2024-03-15T10:54:21Z,e92b93fc75ef2eeba4ebd6a4,ecb905dbff103fb5ddbacc96
80e859b5c51a33964f464db5,80fc1c1edc510b03871c869c,book,0.75,2023-07-01T16:56:21Z,2023-07-01T16:56:21Z,af6eb7fe1ceaed6460f0a048,90adeed66dcb99d3faae9cef
1b13105b4f3e9c19ca01b2b1,cab02e830e1b3ca8e4347f97,attended,1.0,2023-02-17T12:36:06Z,2023-02-17T12:36:06Z,d9cdc9f1ce3cd8406d523b9d,aefcab3fcb53b70a0d083304
18de375341662a242cab6ec9,7f449c597d1c46a66489f0cc,view,0.3,2023-09-01T06:34:36Z,2023-09-01T06:34:36Z,cc771fa606efad7b05f76e9c,ad1ff99445f56ecc95e8b48f
486a8615a6b98f17b04658a5,7ac67db6ee8a72f58f72cbfb,view,0.3,2023-09-29T15:13:08Z,2023-09-29T15:13:08Z,82ad7ca88b2fd2b3a02fa194,1bce23d27acd2ca6194c2788
b97d3f4bda71125049215e0c,c80403f06acf592171aee5a3,search,0.55,2023-01-17T00:28:09Z,2023-01-17T00:28:09Z,aa3bb3c060e2bfcffb63ce8e,e458aae3d16fb22418916f08
e06f3299e8bda6cd58cf1be2,eb9ab84f6eb4d3af2d79e94a,view,0.3,2023-01-09T00:34:17Z,2023-01-09T00:34:17Z,506d12c5459df9f34d5fe0a0,02a6796b6bd9c50e480e08ad
a342897f908bac825741cb4f,31aacd52c67f6f417b214c02,book,0.75,2023-08-22T15:01:46Z,2023-08-22T15:01:46Z,dba5b75e0bc4b0e3a0a41a2d,d8dcf736cfefd81ffd59a1ea
88648f7af4caef6aba35bacc,dc393df7159a98d882fefb8c,search,0.55,2023-01-12T07:45:44Z,2023-01-12T07:45:44Z,7ce8d07bbdb7de5ef67b5bd9,c1c1147fcc8df16edea0ddf0
9690071ec72ce687db6e84f3,33fa4014eeca59b7970d07d3,view,0.3,2024-01-19T03:44:52Z,2024-01-19T03:44:52Z,b71ecd784b6e7c70ddabe11c,98dbc9c0cefa56ae3e2ebb0e
6c921a6191c24310dd7bb45c,6fc4e14e259215baaa689493,book,0.75,2023-11-14T13:31:43Z,2023-11-14T13:31:43Z,ab9cffcfbf1268cfc78edb8d,cfcabec671aa14a4eabe3104
ad31db4185543c161decf619,f2b7e936184d82c61f2ff10d,book,0.75,2023-03-27T14:10:38Z,2023-03-27T14:10:38Z,1e548ca5675d4d3faa4fef3f,cf2ec067a13ab195fe6ecdc0
ac561ccef41c6e608761716a,2cf0ed02eaaa1cfe8dd9e9a7,view,0.3,2023-11-19T00:33:43Z,2023-11-19T00:33:43Z,7bfaaddd8138dfdb17dff3ca,4ce8fa4d30c465349eaea33a
e39e99ac93bc7bd5fae0d9f0,e8d6f3784b5e7d72765ebd48,search,0.55,2023-08-07T18:36:33Z,2023-08-07T18:36:33Z,ab281d4565ddcfff0fdca83d,ea1aaaaadc7badcf68e444fd
fb56fca5c042e46e1d90487c,dfb243bfe0b6cda746f5095a,view,0.3,2023-03-26T14:45:54Z,2023-03-26T14:45:54Z,3e7f4fafa3ba02bda8eb0f9f,caabfacaca8c0ce51813490f
2911a97eb7fb3fa7fc817bfc,13bf78e0586eeda8c02c384a,search,0.55,2023-03-13T15:09:24Z,2023-03-13T15:09:24Z,30cf1250d5afaddd483dd684,0ab2211ff91b48b0b2deb86d
76ae6aadb215a694c747d33c,85de36d45566b0066b9b3a73,search,0.55,2024-01-02T10:09:07Z,2024-01-02T10:09:07Z,f9f3aab4d3796ae05dbc5d11,56dbcaedafeb9b4caae0bdd6
fc123426459211adcbbbab93,85946c6b746ec6fc7e489be6,search,0.55,2024-03-24T17:29:54Z,2024-03-24T17:29:54Z,b8eaa4dda8f56ac844f5eb56,cce45ecb6e4ddcdfcbea0af0
b6859d89101dd3d33857187e,32728a0e68abc1cbea970677,attended,1.0,2023-04-12T01:42:11Z,2023-04-12T01:42:11Z,c547277c1f3aaf2d8a233feb,d5b0c3ddd1121ccf5ddc68fe
376ca87dcbf385729bd4904a,659ab4b2e3f17c21cd3fe5ee,search,0.55,2023-03-05T01:42:33Z,2023-03-05T01:42:33Z,cea5c76e6f3b0133f3d8fd3c,cf7dd65b5bca312fdd0c31f1
689c5f9f2771292a0ce85aa3,8e28fbe1f33474ded3131edd,view,0.3,2023-10-17T09:51:20Z,2023-10-17T09:51:20Z,d3e9bd8c1c914ea6fe9c0ec7,d46ed1ad2c6f6e6505dcbcb9
de35737dd6c96d37fe379295,ec2f2055e1df8342940fbed3,search,0.55,2023-07-12T03:04:39Z,2023-07-12T03:04:39Z,55e343c34ac2e7c18cbb40df,dbb7f800fde04caecccdf74a
031e9f4a1f4d44170922566e,d755f127fc6047fdb836e112,search,0.55,2023-08-04T14:46:20Z,2023-08-04T14:46:20Z,17ef23fb7ea1bdeafbedcec0,e5f70b37ccc0c47ec31bc1bf
25f51f127659ffebcf1415c6,c9be90211bdbc111632f622c,search,0.55,2024-01-03T00:59:54Z,2024-01-03T00:59:54Z,dccc2bfcddae970ea27452cd,bfada5e11aa68ab1ee1f4e9c
0af19a1d9258ce39a8527107,3779fa15fadd2328c5130acc,view,0.3,2023-05-25T19:51:02Z,2023-05-25T19:51:02Z,dfcecaceaf5a98ab54ec7d4e,f4f7b12e5978826955f6ce91
eb56befc2811d0bf43089296,307bce1410f62920cc156672,search,0.55,2023-11-06T14:24:40Z,2023-11-06T14:24:40Z,b1d285ad9ed7bc40eca90bec,3ebdcaa508b4b56abab7891b
1e44de80b7c324cf5a75ef89,f33834cd29027b9fe7b20592,view,0.3,2024-01-27T10:31:26Z,2024-01-27T10:31:26Z,4d14e9dffd0f26becee22efe,be7d3adbbdfcaaef0c5a6af0
702ee682b67a88cd60de0f7b,71ad31ddff083cfa5bed3f55,book,0.75,2023-11-12T01:01:48Z,2023-11-12T01:01:48Z,bc3c704caba4e1ec2eb51afa,cbcc945a21efd5fe6df8d24a
f22d1816ac0efe95f6237b98,3c026dacade1f3510914900d,view,0.3,2023-04-27T22:24:36Z,2023-04-27T22:24:36Z,8edeabe51d2ee7afc86aa7ac,1eb4edc77716c7cf1cfa31a9
5c4e9af71dd38740b14167aa,bde951e8ada958bbde9e626f,view,0.3,2023-08-08T20:43:43Z,2023-08-08T20:43:43Z,3c8dec8d4cbc5c76f78dec3a,afaaf38590fc15de923a461f
c4cfd1785fc353d4a27ec358,cdb53fde8b632fc060337d21,view,0.3,2023-08-07T04:08:09Z,2023-08-07T04:08:09Z,8ce702befebc67f738bedabe,4a36bcbfb225b7ed0d7c3d28
f3de3357490f7e78f21ea0c6,e74b25cd08bf44b44a4241ee,view,0.3,2023-10-02T10:32:06Z,2023-10-02T10:32:06Z,0288f03e70cea3db7cb55b91,aba2c6dfac3ade9b2cffdaff
e7c6936af62c4c4a1746f0c8,5b38b4b0f753a024338f9dc6,search,0.55,2023-04-21T08:41:37Z,2023-04-21T08:41:37Z,ad4abcd552447755ff7afeca,ff99baed0630b9dd152e6ab7
890adf0826fb4128939f24fd,0b584dab3282cddb424417dd,search,0.55,2023-03-26T19:53:05Z,2023-03-26T19:53:05Z,cfcfcb7cd2bf3cca1fdfebeb,29da577e26a243eedd06adb4
23c0b254368e7e4c9e17203b,6f0d2c427924c1da2173538c,search,0.55,2023-10-23T00:45:37Z,2023-10-23T00:45:37Z,9d833ca9eddaeecfbdaed3bb,5eadfcfdbf1d83598d68edf1
11c33fbdd8107d26b31186f6,0982b1cbf22967e1e7477440,search,0.55,2023-12-07T04:15:38Z,2023-12-07T04:15:38Z,1fe7b9b2baef3b739daf96bf,0cb884bc82c7dd4aedf023ec
91dd3e1a886434b3773114c4,129ee2af6ca3bcff4a902812,view,0.3,2023-03-06T01:47:10Z,2023-03-06T01:47:10Z,23f5f7955ae3865abbdae8ff,a2bcfddaebf7bbe6b1a5b1b9
d2ca6c932764d6cf3bcbb82a,2b3d07e4561826ea95a42216,attended,1.0,2023-05-19T22:00:14Z,2023-05-19T22:00:14Z,dbd0aa3bfa9ec3a954ae20f6,d5b0c3ddd1121ccf5ddc68fe
bf16846d74158b9173a0bd69,5d42f7379de0568a63c13fdf,view,0.3,2023-09-04T13:21:51Z,2023-09-04T13:21:51Z,b571bcdbf1ff8a32f1abfdaf,b419f17afd129e3bb345b4df
3456c3ce9e8d3188c608e17d,243af6103bae186fe0870869,book,0.75,2023-08-14T16:51:20Z,2023-08-14T16:51:20Z,5c89a3e1f7a46a7a6f392cb1,275c70b3e77c8eedbc0ab6cc
a49765c998707290aae84e3f,b927a29392dd7f2b46e81b45,search,0.55,2023-08-12T14:33:35Z,2023-08-12T14:33:35Z,bc3b8db1dfa7d24efbc3dab7,6f5aa6d910953ec8fdee01af
46fdc7d662c18f8972fd2215,80d307e320e443a9e3d5add0,search,0.55,2023-11-21T08:11:07Z,2023-11-21T08:11:07Z,8b7d4fe9ad26cac390f44997,f7ca3cb6ddaa4cbc48ca2eed
cbd88a0277b7ecc761c069e3,cd00a72216ecd21f878404d1,search,0.55,2023-07-04T06:29:44Z,2023-07-04T06:29:44Z,9b16f0aa3cde121f7917a684,e2ef19bffc984c0faa0bd8b2
708f8474172fe21ae2734d59,e921d35fb9f1befbcfa78a24,book,0.75,2023-03-20T15:41:41Z,2023-03-20T15:41:41Z,773c4d8a2ca483d0aa2ecfe3,ecb905dbff103fb5ddbacc96
47d2b1fde62dcc3a497f5acf,da8ee4c29a8504b52a0d543c,search,0.55,2024-04-14T19:36:51Z,2024-04-14T19:36:51Z,e416ea1109b55eea9d1bf2e2,b04dbd368d61eb6bba6dc562
9e2031640d42fe122fdabd42,39ea1d35273f3d601647a266,attended,1.0,2023-12-14T12:08:23Z,2023-12-14T12:08:23Z,1f05fd5bfb9720c4cbda7fdf,f5ead170bcbbbda8abd2a57d
67883f31f37d2cce0bb8fc21,f6343090df70f8fe6fb10243,search,0.55,2023-02-08T09:44:30Z,2023-02-08T09:44:30Z,aabeaec4dcad48ebaedd90b1,e04a689db83e0f4f7cab5d7d
c6138b8ffbc256f0ca9ab7d2,1cabbd4c86fed3061ac9eb42,book,0.75,2024-01-05T00:32:48Z,2024-01-05T00:32:48Z,e0b5f387fffa154abbecedf3,fecdd2bb4df1ea0bb24bc722
680c0cb340966cfab0f43cff,4a7e424b1b8def6ef5be2b9d,view,0.3,2023-11-28T07:04:36Z,2023-11-28T07:04:36Z,e7648558118f42959a8881c8,eee8fda1fae2e8abf6bf5a9c
233271a4e61c91419c092240,d804ccdbf3daa7b9019434f2,search,0.55,2024-03-26T05:12:50Z,2024-03-26T05:12:50Z,a0d1ad8dde6beb57eeda710f,612b8cbccb7c629c3124eeed
93607432fe0dba171ccb3b21,5ed82ebe28582d183c691c1a,view,0.3,2024-02-07T12:33:21Z,2024-02-07T12:33:21Z,35a528e42f14a4f49036f71a,0c63e02ee7abfa5d6b1aebec
d88323a89a6711b41702f193,0849bf9ee40e12657a9759e7,view,0.3,2023-03-26T18:09:39Z,2023-03-26T18:09:39Z,2e5fba5c6a706e1c5cbc45ce,98dbc9c0cefa56ae3e2ebb0e
18ce51a5f422faa0713add10,89a90d47f1c498562d5e57c8,view,0.3,2023-11-01T05:39:25Z,2023-11-01T05:39:25Z,b015361d9c3ebd4c0daf8a5b,f22ce8acedd832a27b1dc6dd
a8df6568c39c05cdfb129bb7,385ba227cf83efa6826a670e,view,0.3,2023-03-17T10:58:25Z,2023-03-17T10:58:25Z,eeea32d30286e132acfea49f,eb4c7dd7e222d3afe29c2bb8
e4087e5e959f49c26e31c856,d68ff72f3988af0f804386a0,search,0.55,2024-03-09T13:31:02Z,2024-03-09T13:31:02Z,51d8d870121a9afca4f85899,fa94f63a8e2ebffb4b73a8ae
98601d8738eb89b539102f39,f6cd3c7a43160d9a5bdbd913,attended,1.0,2023-12-10T11:46:30Z,2023-12-10T11:46:30Z,d14bbad3ece8e5c84c560070,b6feb53d6adb9bdcadf2dfad
68d780da2e90e99884f82798,e754e59bb0baf2fcf9417e32,view,0.3,2023-10-18T23:12:34Z,2023-10-18T23:12:34Z,3ffb9f9ac7ea4f2e2e9a34de,9ea2e5e1ffdb15c5cd3ffec0
c9c8d4a31fbdb6ac0abe1350,fe46e874a6040ac4ced7936b,search,0.55,2023-08-04T00:09:50Z,2023-08-04T00:09:50Z,efcfe3d883faa08ca4d224de,fbfb3eea24f2afedaa8c364d
e0079370ff41b1623be2ae3d,ea6dc26096f64dff7b3521bd,book,0.75,2023-07-12T12:36:39Z,2023-07-12T12:36:39Z,bdaf6d4ad6b271ae9b0db24a,ebbaa1c6bbfb95bd9f2efeec
dbc4f8373a2539c0bea0681e,78fa40d8824ffdc01d4db5cb,search,0.55,2023-01-26T17:51:18Z,2023-01-26T17:51:18Z,19be8555f2c675fd7d73eb9a,fd637ede6bf90bf2cf4bffac
5cfab3b43e527deea9033104,3b46864d3579108914ae3e00,attended,1.0,2023-02-17T15:47:17Z,2023-02-17T15:47:17Z,d88a6094e70cd4dba41b91d6,eb52ac1b06a63aad30f0a6ef
a1f246a95d7d1dfb1d2b63ad,3b1779d9c5b169d799115c9c,view,0.3,2023-11-15T16:21:17Z,2023-11-15T16:21:17Z,9c14257edbec9436087364b0,2f94aedaaadfeabf0ee8e900
adfd2cc8250f3db5185e5f9e,f65eac2e94af7bd1361e3e12,attended,1.0,2023-10-10T04:33:42Z,2023-10-10T04:33:42Z,e6d6b2efedbf3dca0acfe8df,c6f89f9d7dcf2d4a03eae534
24a2fd5262e134838b3dc9fd,f731990d8f08bcb9180a4dce,attended,1.0,2024-04-28T05:22:49Z,2024-04-28T05:22:49Z,e07befe4adfedf48f9720fca,0b505efc901d8ed6ffd4a7b2
9add9c4fccfcdc39bb4a1c31,4a6d5486cb723b620ce60726,search,0.55,2023-03-24T17:06:22Z,2023-03-24T17:06:22Z,c92beef6b6edccdfcad0c9df,9c446685c2a16adb5bbe08a9
80f9e5a8472d9b1a8f36a040,aae4c441d1588f0a4a0759a3,attended,1.0,2023-06-25T12:53:33Z,2023-06-25T12:53:33Z,b426dc8995d1f62b195aefc0,4d9c4c4b0bf50f818bb4f86a
808065681033770b4505e70a,8d5f0e6dd76890ff0ad36693,search,0.55,2023-03-05T10:40:56Z,2023-03-05T10:40:56Z,0e1caeee59b08fe9e748ba91,ac2d53fb1ecebf43b2be7dbb
8324cc8a8046f021b7b4ac01,b2cea3ee9ceb68914c069f37,view,0.3,2023-07-22T03:39:00Z,2023-07-22T03:39:00Z,ed7b46e3818a0e1dd213d5f4,6e2e9ebbfd37aec58dcc9d6f
2911a97eb7fb3fa7fc817bfc,30ca6193ac86fcbc035ade64,view,0.3,2024-01-30T17:03:47Z,2024-01-30T17:03:47Z,a7efee217c5c1ba91a584cce,20f06e7d6edce95f86a9714c
0a1abe2b86c16b9d18428dd9,c028b105f5d4e26418c642fa,search,0.55,2023-10-14T16:51:37Z,2023-10-14T16:51:37Z,72d1cbdbddebda3df8120e46,287de4eaf3bbddb6e6ef5b0b
32b8d162a5483a1edf0f431a,8f6f0225ce19cceb33f16bb6,search,0.55,2024-02-20T05:37:45Z,2024-02-20T05:37:45Z,a99ed0a7ea62fedbf869dabc,8c79e0a3cff6c90323bdd92f
cf321df8bcf2e0e0a0c32dd2,f3146c0c717d96b8e5bae507,view,0.3,2023-07-10T08:12:11Z,2023-07-10T08:12:11Z,e9f60db6c9b5cbdd9b5ca83c,caf4d067a3e8a2546bdedda4
77913ddc256c6735cec0fcca,1cae253314b23d1f227d085c,view,0.3,2024-03-18T21:19:00Z,2024-03-18T21:19:00Z,fdc7f6947c2fdf574a6048a8,daf98740cfd38afca540e6e1
52a96e30537701a3c32a02c6,875f94b0fb1a97d0b9f1fe5e,view,0.3,2024-04-08T23:07:58Z,2024-04-08T23:07:58Z,fe2d390cf9d9fbce37dbecea,f1c3100fe3351141bcfee3ef
847f8b986d476a7348f254f6,2826ce96844e38b73a332de6,view,0.3,2023-09-10T02:10:59Z,2023-09-10T02:10:59Z,cbdddbb5feab9ffd7d4afe2c,ce8e8cfb5cd07caab109f018
340427147fc3cc54ec96d2e2,648d90ec39c2d8983e60630e,view,0.3,2023-11-06T21:12:57Z,2023-11-06T21:12:57Z,dcefad7142f8bccee9f24b3c,e2ef19bffc984c0faa0bd8b2
b37f5eac2d55901afff22cd3,5f0fc13db51b485aa278173a,attended,1.0,2023-08-15T06:22:34Z,2023-08-15T06:22:34Z,edbaeb23cdb7ede3f565ac6c,72dc1650add76ee25cfcbb1b
65b76c225119ea5666cb66bb,dd2cfd7129035a43ea95331e,attended,1.0,2024-04-25T19:24:58Z,2024-04-25T19:24:58Z,6afdd6dbed2bafc4af8894b2,aba6cca430c25fcd478ede0c
1ef11318d197d4831d9590ee,5bfbcc8d1b3514c1b0ba2939,search,0.55,2023-12-15T16:04:30Z,2023-12-15T16:04:30Z,14c432a4c180a998c99fdf46,c3ab755cdfb5b9ccc1edff29
5087165549c9561dbdc8f4f4,296f0b090318b5204d3e7a85,search,0.55,2023-01-01T16:18:20Z,2023-01-01T16:18:20Z,9ee906f6eb8cff7d0ddaba7a,5dbac4b0aa0bf401d35dce3a
9f2380a2c2477b2e784a374a,ac4a31a1f39690460aaffb14,book,0.75,2023-08-19T22:10:21Z,2023-08-19T22:10:21Z,c7d5a9bf44cc3c5abaed98cd,8d9b8f3b3d4a9cd964d9f3e3
0ec3609296bd5e5443278868,f7c9e6a264b59dd6c11c7b9f,view,0.3,2023-02-24T04:43:35Z,2023-02-24T04:43:35Z,fdedb96c3005c7f36871ae86,da60b9c07dc3cc1f0dc8ab97
84e732db82e7135d0ee1a108,ccf6a86d01cb8c52c407a56b,search,0.55,2024-01-09T20:41:53Z,2024-01-09T20:41:53Z,d1ffd50ebccc9cf6fc4d66b1,e8094dc1cecb8164aab9cef8
e6ebb15d2a99a1fb4feb496b,98517f855b48588763157635,view,0.3,2024-01-10T04:22:45Z,2024-01-10T04:22:45Z,9aa4dc2bbad886411b56fd17,e602fafd3a8abade0e735dd0
a03ac8a2ab80ec3968308efd,9b6c4d25199f5df16c95967f,attended,1.0,2023-07-21T09:33:18Z,2023-07-21T09:33:18Z,ec2efcef0a3459dece6eacc4,ce1fb8ab4fa7e4d0c4eb8c0b
dcf67b8cf654fee033ea7cd5,0ef08acc2e4eb13774ec812b,book,0.75,2024-04-12T03:51:19Z,2024-04-12T03:51:19Z,dfe5bc3a3dd1bd8dbbcabe1f,f931ecc0ebf175a0add8d715
cf5dd9118528579cfef63738,074cbbbdb5269ed7b10d2a7e,search,0.55,2023-12-24T20:25:25Z,2023-12-24T20:25:25Z,cf1badb5c27de00b4cacb8e7,eee8fda1fae2e8abf6bf5a9c
96f5a603f7310c88e57f27f4,a8a067588f69dc9097c4afe6,view,0.3,2023-03-05T16:50:50Z,2023-03-05T16:50:50Z,c1adb2fafee1e4f73daefeae,aba2c6dfac3ade9b2cffdaff
6855d4f4cbb3193662e3d943,20c98329ede876a32ac218e5,attended,1.0,2023-12-08T03:28:41Z,2023-12-08T03:28:41Z,fe38bde5fd244e5ee14d83fa,d256d448f66b6139cb6b0f76
0ec3609296bd5e5443278868,03031d3adf601ed6fec997f5,view,0.3,2024-01-06T02:07:43Z,2024-01-06T02:07:43Z,1ccafb725ddfcb49b1058cde,f8d075aff7ccfb900c07cf6a
7e7630b5947f69e5041aa3f3,fbc971ae75e6bc6e1bfeb438,view,0.3,2024-03-07T17:16:34Z,2024-03-07T17:16:34Z,3f1da5c59cd4d794c962ba8b,673c7236501edfc8dcdcff40
982407303c6028a4d623a4e8,51d8ad4351d58c1bd40015b7,book,0.75,2023-08-19T07:29:25Z,2023-08-19T07:29:25Z,b86effcd3ce90d9fe87e1dc5,0ec2874ca3cc675e68b129ee
e602a96ca292c8828cbdc8b0,5213263dada89ba304a28dd5,attended,1.0,2024-03-10T03:55:51Z,2024-03-10T03:55:51Z,cfdef9f9a499fd0752b7ec7c,aba2c6dfac3ade9b2cffdaff
c0c4db2de22076e294eda522,c70cc0931026a3c75f74e5a8,view,0.3,2023-05-20T12:52:10Z,2023-05-20T12:52:10Z,6cf369d4ec4f6763eca4dffb,e36d6faf4351fd8e4aeee0ba
143992f0e4bb5c632a679004,a59a1d8a721311f3a5e35a19,book,0.75,2023-12-11T22:15:12Z,2023-12-11T22:15:12Z,6e0fe942f72ddc7a4c9db8ce,18fafb1f17ffddad3dc26ef3
99a89e3c2a57f63c26a6aee8,5f230ffd7d161274a6b6e6fa,attended,1.0,2023-08-24T03:03:05Z,2023-08-24T03:03:05Z,75bd1adbf6c54c0badad6975,7b3a7a7fe13fd2ebc6a55ec7
a681a15b5d215a577dd74d0c,be41b7173c4a1328b0fa4374,view,0.3,2023-05-11T12:50:00Z,2023-05-11T12:50:00Z,3e4cd21364f081ed82393738,cabf3dbee9dc2d41a57a80ed
188768e46ddc1eadf7041d8c,4fbe3066ea7e95a5b9a5c751,book,0.75,2023-08-16T07:17:42Z,2023-08-16T07:17:42Z,69cfb11ed4d81f9f91fff337,8d9b8f3b3d4a9cd964d9f3e3
39d8a5b6f7407de17df285e3,385ba227cf83efa6826a670e,search,0.55,2023-11-24T22:12:12Z,2023-11-24T22:12:12Z,3a80dbe8d7f02a5bbac47c0c,2e4847750fd1c62acbefacfb
2d91d8c6f64e77b158da484b,3f2c54bb24501e7480748a39,attended,1.0,2023-03-27T00:27:02Z,2023-03-27T00:27:02Z,d82a38852e8db37cb3e5753d,fa15ceec95aa2563b34ffdf4
ce36f9c8eb2c9cd78a4fdfa7,b95a54b1b0c3259eb270bdf4,search,0.55,2023-03-24T22:21:02Z,2023-03-24T22:21:02Z,f4b30d085ef829631ac12bdf,ddeda592eafbac6b5f6bd011
8e8daf285428efb16e8f8e93,6828d47277d1eba20f7d24c4,view,0.3,2024-02-04T05:39:56Z,2024-02-04T05:39:56Z,d8bd8eb2cae6baad5b8caece,3b10f33177df8ebb3aad1da7
2094574b201a0a8993558373,0600fe26246f44dc8c703d00,search,0.55,2023-10-23T05:12:17Z,2023-10-23T05:12:17Z,c44e085dcfedd20ae92591dc,04af63fc85a957a01bab85b7
a6d3233bcb79cd9b52946c3b,00bedb07e633c9c2fdd12b32,search,0.55,2024-04-04T09:49:15Z,2024-04-04T09:49:15Z,158cacd00c1a1cca0fad6a37,e406433695404bbebab3c0a1
7bae24bbd9471f0c4c0721b0,3c49df68cb005c8150e534e0,view,0.3,2024-05-13T03:19:48Z,2024-05-13T03:19:48Z,c0c2dd7435dab9b1fa36dc0e,af84c7bfe64ab2e3e831ac5d
683d3dfbe37c78b212529ef4,d04c9ab7010ab3d30aeb9208,search,0.55,2024-04-11T19:57:37Z,2024-04-11T19:57:37Z,2bd3e9ba3fa68b1796594dcc,f1d133ceab547eff277bcb6c
31f88c814d8136ac852dec8d,64eb17ca08953e04b4bbacff,view,0.3,2024-02-07T21:01:48Z,2024-02-07T21:01:48Z,f3b886d5f490c16d5a8f4af0,bc34bd75d3cb88ec87a0b3ae
708f8474172fe21ae2734d59,26a1605550ba9a32a7b77384,view,0.3,2023-03-22T19:42:04Z,2023-03-22T19:42:04Z,f4ac24a6affccba7fee8f274,2c25ed0d31cf0cc91d8fe31a
cf8e90c4624c6d62abea8a13,57d11be2d17580905b9b63ea,view,0.3,2023-10-16T02:39:05Z,2023-10-16T02:39:05Z,9eaf99bdb303c7df311409be,12e7324f12cff6e0daf5891f
65e75a9895b2b1fdeafd85bb,9083392f3230b922dbf5e43c,view,0.3,2023-06-24T05:49:51Z,2023-06-24T05:49:51Z,d6af9b46e6af3f5a8fdb0c03,d07c6ba4b2ab426f1b3a9789
2ce05f5c887f20600586c277,6c4290d403581b4d97398917,view,0.3,2023-12-23T22:28:04Z,2023-12-23T22:28:04Z,0f97de2fb14ffd08e2bec0ac,cdf75fab929aec10b51ee96e
69d81e82fc3fef34fcb826d3,b54608abad52b1b9ce7e7146,book,0.75,2023-02-27T02:42:12Z,2023-02-27T02:42:12Z,7fedb0e722eebc731dcbd2d1,9f0bfbb39f544caefdb17cbb
d6e59d8028d22f6c853b6b24,21607564039f77fac350b895,search,0.55,2024-03-18T13:08:46Z,2024-03-18T13:08:46Z,c653a105c3e060eba62b16c9,adc592d5ca229fa4e9183a5b
636d7d5e7cce28ad60aef7a2,86d7e89171e0d00380b66675,book,0.75,2023-08-08T17:40:43Z,2023-08-08T17:40:43Z,eac7eee20b6b8cb90fc86d7e,f6c1121e5c8c68e3b93a5bfd
